state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
1530000	34.5137648828484	-8.63140839937198	-30.603633142526	-8.63140839937198	57.94306650418	-0.86931454393042	-30.603633142526	-0.869314543930419	49.7904841304248
1540000	46.665733473995	-5.8784242261162	-21.3427772268237	-5.8784242261162	82.3729701222946	-2.50264276517525	-21.3427772268237	-2.50264276517525	58.6130944840579
1550000	47.1640517053064	-13.6081625353029	-34.0587243499817	-13.6081625353029	72.5947306141936	-1.12068644691239	-34.0587243499817	-1.12068644691239	53.6462882992211
1560000	9.43586041145684	2.51329020301038	-11.4487915853838	2.51329020301038	74.1844701911985	17.3780834800247	-11.4487915853838	17.3780834800247	45.1833791969074
1570000	16.666195177001	-4.93976655148083	-15.4890945175227	-4.93976655148082	60.8164574710594	-6.22867524480306	-15.4890945175227	-6.22867524480306	58.1092730796224
1580000	7.34902209124965	-7.12953456019922	-6.61165988895826	-7.12953456019922	74.8743261798057	8.83758548692552	-6.61165988895825	8.83758548692552	37.4626009409435
1590000	19.5711542623385	2.3171105235023	-14.0583053243013	2.3171105235023	74.8625367873424	-1.65914069395213	-14.0583053243013	-1.65914069395213	45.4592931647671
1600000	11.0920730536581	-2.8274930715804	-17.4697049465216	-2.8274930715804	66.6326148160244	1.30593969246816	-17.4697049465216	1.30593969246816	73.9874241797895
1610000	8.55819602604882	1.12724952136911	-12.2569029793781	1.12724952136911	58.4123073923416	12.0228125882943	-12.2569029793781	12.0228125882943	48.2957974993431
1620000	2.61075299497971	-3.89932006491312	-6.66716862931455	-3.89932006491312	56.4073278475879	21.7720800245489	-6.66716862931455	21.7720800245489	64.0392024511629
1630000	15.6009563513683	9.60676110329724	-14.2588391704875	9.60676110329724	65.1527351897328	14.4214881163781	-14.2588391704875	14.4214881163781	61.8925943988614
1640000	17.1887370285301	-6.38316156305735	-21.8252951419328	-6.38316156305735	76.383155036668	10.3649068429815	-21.8252951419328	10.3649068429815	79.5831113309218
1650000	37.5924461272908	-19.8900185356277	-34.776677206496	-19.8900185356277	83.9442710529582	18.9321619431148	-34.776677206496	18.9321619431148	55.0949224587575
1660000	6.67650771178833	-4.15810284312749	-12.9918761976509	-4.15810284312749	77.2163957999317	21.5420581546	-12.9918761976509	21.5420581546	71.6254187243469
1670000	5.73019202909268	-1.47185787191774	-10.3218770104111	-1.47185787191774	49.3413519980424	9.47798243821802	-10.3218770104111	9.47798243821802	43.64541048157
1680000	5.52111290605259	-7.20788986874699	-15.4098292116572	-7.20788986874699	73.8674632614305	32.6415849097707	-15.4098292116572	32.6415849097707	75.7469944501504
1690000	2.19149390001193	-1.54154212381759	-6.31848734668127	-1.54154212381759	63.6683174132272	-0.84339635713777	-6.31848734668127	-0.84339635713777	63.1670864920233
1700000	7.02168816947576	-3.86791737674935	-14.3090788225863	-3.86791737674934	49.9773854717344	11.2989115828878	-14.3090788225863	11.2989115828878	79.7234756134569
1710000	11.929743982517	-6.10621296573287	-9.54758892810963	-6.10621296573287	53.9233540725153	2.17150135480145	-9.54758892810963	2.17150135480145	39.7192670190878
